market,region,district,date,commodity,price_type,price,currency,source
Kintampo,Bono East,Kintampo North Municipal,2025-06-22,Rice (imported),Wholesale,17.4,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-22,Rice (local),Wholesale,11.82,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-22,Sorghum,Wholesale,8.28,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-22,Tomatoes (navrongo),Wholesale,24.74,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-22,Yam,Wholesale,7.42,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-22,Yam (puna),Wholesale,8.59,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Cassava,Wholesale,2.24,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Cowpeas (white),Wholesale,17.53,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Eggplants,Wholesale,6.71,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Eggs,Wholesale,60.0,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Gari,Wholesale,11.95,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Maize,Wholesale,7.31,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Maize (yellow),Wholesale,7.69,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Meat (chicken),Wholesale,47.0,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Millet,Wholesale,11.06,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Onions,Wholesale,12.42,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Peppers (dried),Wholesale,125.76,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Peppers (fresh),Wholesale,21.5,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Plantains (apentu),Wholesale,17.37,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Rice (imported),Wholesale,15.98,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Rice (local),Wholesale,12.46,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Sorghum,Wholesale,10.12,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Soybeans,Wholesale,10.37,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Tomatoes (local),Wholesale,10.29,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-22,Yam,Wholesale,12.46,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Cowpeas (white),Wholesale,19.67,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Maize,Wholesale,6.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Maize (yellow),Wholesale,6.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Millet,Wholesale,11.2,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Rice (imported),Wholesale,13.7,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Rice (local),Wholesale,9.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Sorghum,Wholesale,8.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Soybeans,Wholesale,7.93,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Yam,Wholesale,13.82,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-22,Yam (puna),Wholesale,25.34,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Cowpeas (white),Wholesale,18.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Eggplants,Wholesale,18.18,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Eggs,Wholesale,66.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Gari,Wholesale,20.95,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Maize,Wholesale,14.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Maize (yellow),Wholesale,15.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Millet,Wholesale,16.91,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Onions,Wholesale,17.89,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Peppers (dried),Wholesale,72.7,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Peppers (fresh),Wholesale,99.34,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Plantains (apem),Wholesale,137.98,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Plantains (apentu),Wholesale,103.77,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Rice (imported),Wholesale,27.13,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Rice (local),Wholesale,24.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Sorghum,Wholesale,16.91,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Soybeans,Wholesale,16.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Tomatoes (local),Wholesale,14.63,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Tomatoes (navrongo),Wholesale,26.32,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Yam,Wholesale,46.02,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-24,Yam (puna),Wholesale,59.21,GHS,MoFA SRID
Garu,Upper East,Garu,2025-06-25,Cowpeas (white),Wholesale,21.0,GHS,MoFA SRID
Garu,Upper East,Garu,2025-06-25,Maize,Wholesale,7.0,GHS,MoFA SRID
Garu,Upper East,Garu,2025-06-25,Maize (yellow),Wholesale,7.0,GHS,MoFA SRID
Garu,Upper East,Garu,2025-06-25,Millet,Wholesale,14.0,GHS,MoFA SRID
Garu,Upper East,Garu,2025-06-25,Rice (local),Wholesale,18.0,GHS,MoFA SRID
Garu,Upper East,Garu,2025-06-25,Sorghum,Wholesale,11.0,GHS,MoFA SRID
Garu,Upper East,Garu,2025-06-25,Soybeans,Wholesale,13.0,GHS,MoFA SRID
Gbintiri,North East,East Mamprusi Municipal,2025-06-25,Cowpeas (white),Wholesale,15.34,GHS,MoFA SRID
Gbintiri,North East,East Mamprusi Municipal,2025-06-25,Gari,Wholesale,12.0,GHS,MoFA SRID
Gbintiri,North East,East Mamprusi Municipal,2025-06-25,Maize,Wholesale,5.33,GHS,MoFA SRID
Gbintiri,North East,East Mamprusi Municipal,2025-06-25,Maize (yellow),Wholesale,5.29,GHS,MoFA SRID
Gbintiri,North East,East Mamprusi Municipal,2025-06-25,Millet,Wholesale,6.96,GHS,MoFA SRID
Gbintiri,North East,East Mamprusi Municipal,2025-06-25,Sorghum,Wholesale,6.58,GHS,MoFA SRID
Gbintiri,North East,East Mamprusi Municipal,2025-06-25,Soybeans,Wholesale,6.83,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Cassava,Wholesale,2.5,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Maize,Wholesale,7.69,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Maize (yellow),Wholesale,7.69,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Meat (chicken),Wholesale,45.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Peppers (dried),Wholesale,92.59,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Peppers (fresh),Wholesale,16.13,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Plantains (apem),Wholesale,16.5,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Plantains (apentu),Wholesale,18.58,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Rice (imported),Wholesale,18.25,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-06-25,Rice (local),Wholesale,11.84,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Cowpeas (white),Wholesale,25.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Eggplants,Wholesale,5.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Gari,Wholesale,10.94,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Maize (yellow),Wholesale,8.33,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Meat (chicken),Wholesale,45.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Onions,Wholesale,20.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Peppers (fresh),Wholesale,8.82,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Rice (imported),Wholesale,14.22,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Tomatoes (local),Wholesale,21.88,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-06-26,Yam,Wholesale,14.71,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Cassava,Wholesale,2.03,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Cowpeas (white),Wholesale,13.57,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Eggplants,Wholesale,6.77,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Eggs,Wholesale,63.33,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Gari,Wholesale,11.32,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Maize,Wholesale,6.54,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Maize (yellow),Wholesale,7.31,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Meat (chicken),Wholesale,47.67,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Millet,Wholesale,11.06,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Onions,Wholesale,13.31,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Peppers (dried),Wholesale,123.33,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Peppers (fresh),Wholesale,9.75,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Plantains (apentu),Wholesale,19.04,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Rice (imported),Wholesale,16.3,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Rice (local),Wholesale,11.84,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Sorghum,Wholesale,8.42,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Soybeans,Wholesale,8.64,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Tomatoes (local),Wholesale,8.92,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Yam,Wholesale,12.88,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-06-26,Yam (puna),Wholesale,10.68,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Cowpeas (white),Wholesale,19.44,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Eggplants,Wholesale,16.88,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Eggs,Wholesale,68.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Gari,Wholesale,23.81,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Maize,Wholesale,14.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Maize (yellow),Wholesale,15.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Millet,Wholesale,16.91,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Onions,Wholesale,23.08,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Peppers (dried),Wholesale,93.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Peppers (fresh),Wholesale,79.63,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Plantains (apem),Wholesale,140.4,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Plantains (apentu),Wholesale,110.73,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Rice (imported),Wholesale,27.53,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Rice (local),Wholesale,24.93,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Sorghum,Wholesale,16.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Soybeans,Wholesale,16.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Tomatoes (local),Wholesale,15.17,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Tomatoes (navrongo),Wholesale,29.71,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Yam,Wholesale,45.73,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-06-26,Yam (puna),Wholesale,59.21,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Cassava,Wholesale,4.03,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Cowpeas (white),Wholesale,16.51,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Eggplants,Wholesale,7.71,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Gari,Wholesale,20.86,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Maize,Wholesale,11.43,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Maize (yellow),Wholesale,12.16,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Meat (chicken),Wholesale,24.25,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Millet,Wholesale,14.82,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Onions,Wholesale,19.99,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Peppers (dried),Wholesale,31.11,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Peppers (fresh),Wholesale,23.34,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Plantains (apem),Wholesale,17.4,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Plantains (apentu),Wholesale,15.83,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Rice (imported),Wholesale,15.04,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Rice (local),Wholesale,15.87,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Soybeans,Wholesale,16.01,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Tomatoes (local),Wholesale,23.44,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-06-27,Tomatoes (navrongo),Wholesale,30.21,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Cowpeas (white),Wholesale,20.14,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Eggplants,Wholesale,7.55,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Eggs,Wholesale,53.33,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Maize,Wholesale,10.69,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Maize (yellow),Wholesale,10.61,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Millet,Wholesale,15.56,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Peppers (fresh),Wholesale,32.95,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Plantains (apentu),Wholesale,29.79,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Rice (local),Wholesale,20.28,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Sorghum,Wholesale,16.45,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Tomatoes (local),Wholesale,12.99,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-06-27,Yam (puna),Wholesale,16.64,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Cowpeas (white),Wholesale,12.62,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Maize,Wholesale,5.12,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Maize (yellow),Wholesale,5.33,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Millet,Wholesale,8.17,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Onions,Wholesale,18.16,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Plantains (apem),Wholesale,12.8,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Plantains (apentu),Wholesale,11.15,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Rice (imported),Wholesale,9.0,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Rice (local),Wholesale,11.9,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Sorghum,Wholesale,6.15,GHS,MoFA SRID
Bolga,Upper East,Bolgatanga Municipal,2025-06-28,Soybeans,Wholesale,5.8,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Cassava,Wholesale,7.86,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Cowpeas (white),Wholesale,11.33,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Eggplants,Wholesale,10.84,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Eggs,Wholesale,58.33,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Gari,Wholesale,10.88,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Maize,Wholesale,6.03,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Maize (yellow),Wholesale,5.93,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Meat (chicken),Wholesale,43.11,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Millet,Wholesale,9.16,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Onions,Wholesale,10.87,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Peppers (dried),Wholesale,60.95,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Peppers (fresh),Wholesale,33.36,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Rice (imported),Wholesale,17.2,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Rice (local),Wholesale,11.95,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Sorghum,Wholesale,8.93,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Tomatoes (navrongo),Wholesale,25.71,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Yam,Wholesale,7.58,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-06-28,Yam (puna),Wholesale,8.85,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Cowpeas (white),Wholesale,16.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Maize,Wholesale,6.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Maize (yellow),Wholesale,6.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Millet,Wholesale,12.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Rice (imported),Wholesale,10.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Rice (local),Wholesale,10.12,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Sorghum,Wholesale,9.2,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Soybeans,Wholesale,8.8,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Yam,Wholesale,5.01,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-06-29,Yam (puna),Wholesale,9.01,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Eggplants,Wholesale,16.85,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Gari,Wholesale,12.57,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Maize,Wholesale,9.33,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Maize (yellow),Wholesale,9.67,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Millet,Wholesale,15.05,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Onions,Wholesale,15.82,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Peppers (fresh),Wholesale,57.69,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Plantains (apentu),Wholesale,39.53,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Rice (imported),Wholesale,7.74,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Rice (local),Wholesale,17.09,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Sorghum,Wholesale,4.59,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Tomatoes (local),Wholesale,13.62,GHS,MoFA SRID
Makola,Greater Accra,AMA-Okaikoi South,2025-07-01,Tomatoes (navrongo),Wholesale,23.03,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-07-02,Cassava,Wholesale,2.5,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-07-02,Maize,Wholesale,7.69,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-07-02,Maize (yellow),Wholesale,7.69,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-07-02,Meat (chicken),Wholesale,50.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-07-02,Plantains (apem),Wholesale,17.67,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-07-02,Plantains (apentu),Wholesale,18.24,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-07-02,Rice (imported),Wholesale,21.34,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-07-02,Rice (local),Wholesale,12.41,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Eggplants,Wholesale,12.21,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Maize,Wholesale,9.33,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Maize (yellow),Wholesale,9.61,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Millet,Wholesale,13.37,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Onions,Wholesale,14.44,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Peppers (fresh),Wholesale,18.49,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Plantains (apem),Wholesale,21.66,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Plantains (apentu),Wholesale,30.87,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Rice (imported),Wholesale,13.58,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Rice (local),Wholesale,15.0,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Sorghum,Wholesale,3.91,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Tomatoes (local),Wholesale,17.39,GHS,MoFA SRID
Agbogbloshie,Greater Accra,AMA-Okaikoi South,2025-07-03,Tomatoes (navrongo),Wholesale,22.3,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-07-03,Eggplants,Wholesale,5.4,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-07-03,Eggs,Wholesale,56.67,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-07-03,Gari,Wholesale,10.94,GHS,MoFA SRID
