countryiso3,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price
GHA,5/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Maize,100 KG,Wholesale,GHS,112.8
GHA,5/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,116
GHA,5/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (paddy),84 KG,Wholesale,GHS,98
GHA,5/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,356
GHA,5/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,10.8
GHA,5/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Cassava,91 KG,Wholesale,GHS,39.2
GHA,5/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,13.8
GHA,5/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,39.92
GHA,5/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Maize,100 KG,Wholesale,GHS,189
GHA,5/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,285
GHA,5/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,142
GHA,5/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,414
GHA,5/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,9.68
GHA,5/15/2015,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,13.4
GHA,5/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Cassava,91 KG,Wholesale,GHS,48.2
GHA,5/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,204
GHA,5/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,304
GHA,5/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,13.2
GHA,5/15/2015,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Maize,100 KG,Wholesale,GHS,132
GHA,5/15/2015,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Millet,93 KG,Wholesale,GHS,156
GHA,5/15/2015,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,278
GHA,5/15/2015,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Rice (paddy),84 KG,Wholesale,GHS,78
GHA,5/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize,100 KG,Wholesale,GHS,126
GHA,5/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Millet,93 KG,Wholesale,GHS,144
GHA,5/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,124
GHA,5/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,108
GHA,5/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,560
GHA,5/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize,100 KG,Wholesale,GHS,115.72
GHA,5/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Millet,93 KG,Wholesale,GHS,143.1
GHA,5/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,116.8
GHA,5/15/2015,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Cassava,91 KG,Wholesale,GHS,72.4
GHA,5/15/2015,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,365
GHA,5/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,288
GHA,5/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,384
GHA,5/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,14.6
GHA,6/15/2015,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.38,-1.37,cereals and tubers,Cassava,91 KG,Wholesale,GHS,22.5
GHA,6/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize,100 KG,Wholesale,GHS,142.5
GHA,6/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Millet,93 KG,Wholesale,GHS,141.25
GHA,6/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,137.5
GHA,6/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,202.5
GHA,6/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,12.5
GHA,6/15/2015,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,cereals and tubers,Maize,100 KG,Wholesale,GHS,192.5
GHA,6/15/2015,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,600
GHA,6/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Maize,100 KG,Wholesale,GHS,136
GHA,6/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,133.75
GHA,6/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,347.5
GHA,6/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,12.75
GHA,6/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,267.5
GHA,6/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,123.75
GHA,6/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,437.5
GHA,6/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,286.25
GHA,6/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,375
GHA,6/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,16.5
GHA,6/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,42
GHA,6/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Maize,100 KG,Wholesale,GHS,197.5
GHA,6/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,263.75
GHA,6/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,470
GHA,6/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Cassava,91 KG,Wholesale,GHS,47.25
GHA,6/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Millet,93 KG,Wholesale,GHS,205
GHA,6/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,237.5
GHA,6/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,23.5
GHA,6/15/2015,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,67.5
GHA,6/15/2015,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Maize,100 KG,Wholesale,GHS,160.5
GHA,6/15/2015,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Cassava,91 KG,Wholesale,GHS,80
GHA,6/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,637.5
GHA,6/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,19.5
GHA,6/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize,100 KG,Wholesale,GHS,108.9
GHA,6/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Millet,93 KG,Wholesale,GHS,147.58
GHA,6/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,412.5
GHA,6/15/2015,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,363.75
GHA,6/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Cassava,91 KG,Wholesale,GHS,76.25
GHA,6/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize,100 KG,Wholesale,GHS,171.5
GHA,6/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,400
GHA,7/15/2015,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.38,-1.37,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,445
GHA,7/15/2015,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.38,-1.37,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,34.45
GHA,7/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Cassava,91 KG,Wholesale,GHS,30.5
GHA,7/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize,100 KG,Wholesale,GHS,151.25
GHA,7/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Millet,93 KG,Wholesale,GHS,166.25
GHA,7/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,295
GHA,7/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,162.5
GHA,7/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (paddy),84 KG,Wholesale,GHS,91.25
GHA,7/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,16.35
GHA,7/15/2015,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,cereals and tubers,Cassava,91 KG,Wholesale,GHS,31.25
GHA,7/15/2015,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,225
GHA,7/15/2015,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,562.5
GHA,7/15/2015,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,42.25
GHA,7/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,203
GHA,7/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,316.25
GHA,7/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,126.25
GHA,7/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,145
GHA,7/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Cassava,91 KG,Wholesale,GHS,52.25
GHA,7/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,31.7
GHA,7/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,43
GHA,7/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,475
GHA,7/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,35.83
GHA,7/15/2015,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,30.38
GHA,7/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Cassava,91 KG,Wholesale,GHS,47.5
GHA,7/15/2015,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Maize,100 KG,Wholesale,GHS,192
GHA,7/15/2015,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,13.62
GHA,7/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize,100 KG,Wholesale,GHS,128
GHA,7/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,310
GHA,7/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,755
GHA,7/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize,100 KG,Wholesale,GHS,142.64
GHA,7/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Millet,93 KG,Wholesale,GHS,153.3
GHA,7/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,121.66
GHA,7/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,490
GHA,7/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,37.5
GHA,7/15/2015,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Cassava,91 KG,Wholesale,GHS,73.75
GHA,7/15/2015,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,455
GHA,7/15/2015,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,37
GHA,7/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize,100 KG,Wholesale,GHS,173
GHA,7/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,325
GHA,7/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,19.9
GHA,8/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Millet,93 KG,Wholesale,GHS,172
GHA,8/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (paddy),84 KG,Wholesale,GHS,93.2
GHA,9/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Millet,93 KG,Wholesale,GHS,177.5
GHA,10/15/2015,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.38,-1.37,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,420
GHA,10/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Cassava,91 KG,Wholesale,GHS,40.4
GHA,10/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,276
GHA,10/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (paddy),84 KG,Wholesale,GHS,85.6
GHA,10/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,222
GHA,10/15/2015,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,6.8
GHA,10/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Cassava,91 KG,Wholesale,GHS,28.8
GHA,10/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Maize,100 KG,Wholesale,GHS,102.4
GHA,10/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,210.6
GHA,10/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,272
GHA,10/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Cassava,91 KG,Wholesale,GHS,45
GHA,10/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Maize,100 KG,Wholesale,GHS,113.4
GHA,10/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,286
GHA,10/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,258
GHA,10/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (paddy),84 KG,Wholesale,GHS,122
GHA,10/15/2015,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,158
GHA,10/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Cassava,91 KG,Wholesale,GHS,66
GHA,10/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Maize,100 KG,Wholesale,GHS,186
GHA,10/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,15.4
GHA,10/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,52
GHA,10/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,299
GHA,10/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,182
GHA,10/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,297
GHA,10/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,9.7
GHA,10/15/2015,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Cassava,91 KG,Wholesale,GHS,46
GHA,10/15/2015,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,12.4
GHA,10/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Maize,100 KG,Wholesale,GHS,147
GHA,10/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,198
GHA,10/15/2015,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,16.4
GHA,10/15/2015,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,84
GHA,10/15/2015,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,266.8
GHA,10/15/2015,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Cassava,91 KG,Wholesale,GHS,94
GHA,10/15/2015,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,138
GHA,10/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize,100 KG,Wholesale,GHS,124.4
GHA,10/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize,100 KG,Wholesale,GHS,142.17
GHA,10/15/2015,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Millet,93 KG,Wholesale,GHS,146.68
GHA,10/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Cassava,91 KG,Wholesale,GHS,72.8
GHA,10/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize,100 KG,Wholesale,GHS,166
GHA,10/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,316
GHA,10/15/2015,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,196
GHA,11/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Cassava,91 KG,Wholesale,GHS,41.5
GHA,11/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Millet,93 KG,Wholesale,GHS,178.75
GHA,11/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,252.5
GHA,11/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (paddy),84 KG,Wholesale,GHS,82
GHA,11/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,227.5
GHA,11/15/2015,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,11.75
GHA,11/15/2015,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,cereals and tubers,Maize,100 KG,Wholesale,GHS,172.5
GHA,11/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Cassava,91 KG,Wholesale,GHS,36.25
GHA,11/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Maize,100 KG,Wholesale,GHS,114
GHA,11/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,237.75
GHA,11/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,305
GHA,11/15/2015,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,6.25
GHA,11/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Cassava,91 KG,Wholesale,GHS,67.75
GHA,11/15/2015,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,14.25
GHA,11/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,50.88
GHA,11/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,298.75
GHA,11/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,337.5
GHA,11/15/2015,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,10.12
GHA,11/15/2015,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,247.5
GHA,11/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize,100 KG,Wholesale,GHS,110.5
GHA,11/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,92.5
GHA,11/15/2015,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Yam,100 Tubers,Wholesale,GHS,387.5
